Product ID,Name,Price,Product Sub ID,Stock,Stock warning,Track inventory,Inventory rule,Items in stock on attr. level
"jm0153-3","Brand New Hand Painted White Enameled Beach Hat with Swarovski Element Crystals","32.99000","","1","0","Yes","Hide","",
"jm0154-1","Brand New Hand Painted Enameled Swarovski Element Crystals Purple Mirror With PIcture And Butterfly Design","25.99000","","2","0","Yes","Hide","",
"jm0154-2","Brand New Hand Painted Enameled Swarovski Element Crystals Brown Wood Mirror With Picture And Butterfly Design","25.99000","","2","0","Yes","Hide","",
"jm0155-1","Brand New Hand Painted Enameled Swarovski Element Crystals Purple Compact Mirror Seashell With a Star","25.99000","","1","0","Yes","Hide","",
"jm0155-2","Brand New Hand Painted Enameled Swarovski Element Crystals Orange Compact Mirror Seashell With a Pink Star","25.99000","","2","0","Yes","Hide","",
"jm0156","Brand New Hand Painted Orange and Green Pattern Enameled Compact Mirror With Swarovski Element Crystals","29.99000","","2","0","Yes","Hide","",
"jm0156-1","Brand New Hand Painted White and Black Pattern Enameled Compact Mirror With Swarovski Element Crystals","29.99000","","2","0","Yes","Hide","",
"jm0156-2","Brand New Hand Painted Blue and Green Pattern Enameled Compact Mirror With Swarovski Element Crystals","29.99000","","2","0","Yes","Hide","",
"jm0156-3","Brand New Hand Painted Green and Orange Pattern Enameled Compact Mirror With Swarovski Element Crystals","29.99000","","2","0","Yes","Hide","",
"jm0157","Brand New Hand Painted Enameled Swarovski Element Crystals Green and Brown Mirror With PIcture And Floral Design","25.99000","","2","0","Yes","Hide","",
"jm0157-1","Brand New Hand Painted Enameled Swarovski Element Crystals Red and Brown Mirror With PIcture And Floral Design","25.99000","","2","0","Yes","Hide","",
"jm0157-2","Brand New Hand Painted Enameled Swarovski Element Crystals Purple and Blue Mirror With PIcture And Floral Design","25.99000","","2","0","Yes","Hide","",
"jm0160-1t","Brand New Hand Painted Enameled Compact Mirror With Topaz Lilly Design On Cream Background","23.99000","","0","0","Yes","Hide","",
"jm0160-2t","Brand New Hand Painted Enameled Compact Mirror With Purple Lilly Design On Bluish Green Background","23.99000","","0","0","Yes","Hide","",
"jm0160-3t","Brand New Hand Painted Enameled Compact Mirror With Yellow Lilly Design On Light Green Background","23.99000","","0","0","Yes","Hide","",
"jm0160-4t","Brand New Hand Painted Enameled Compact Mirror With Light Pink Lilly Design On Light Purple Background","23.99000","","0","0","Yes","Hide","",
"jm0223-1t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror With Flip To Open Insect On Floral Design","31.99000","","0","0","Yes","Hide","",
"jm0224-2t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror With Flip To Open Circular Pattern Design","35.99000","","0","0","Yes","Hide","",
"jm0228t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror With Green/Yellow Dragonfly Design","30.99000","","0","0","Yes","Hide","",
"jm0243-1t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror With Honey Bee On Floral Design","30.99000","","0","0","Yes","Hide","",
"jm0246t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror With 3D Center Floral Design","27.99000","","0","0","Yes","Hide","",
"jm0249-1t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror With Owl On A Branch Design","28.99000","","0","0","Yes","Hide","",
"jm0249t","Brand New Hand Painted Enameled Swarovski Element Crystals Compact Mirror With Multiple Petal Floral Design","28.99000","","0","0","Yes","Hide","",
"jy0003s","Marvelous Brown Bejeweled Sunglasses","51.99000","","2","0","Yes","Hide","",
"jy0005-3s","Lovely Brown Swarovski Elements Crystal Bejeweled Sunglasses","71.99000","","2","0","Yes","Hide","",
"m5bga001g0","Swarovski Crystal Bangle Bracelet with Topaz Crystals","19.99000","","1","1","Yes","OutOfStock","",
"m5bga002g0","Bracelet Bangle with Swarovski Crystals Multicolored Pendant","39.99000","","1","1","Yes","OutOfStock","",
"m5bga004b0","Gunmetal Plating Bangle Bracelet with Swarovski Crystals","29.99000","","1","1","Yes","OutOfStock","",
"m5bga005g0","Skull Bangle with Light Topaz Swarovski Crystals","39.99000","","1","1","Yes","OutOfStock","",
"m5bga006g0","Swarovski Crystal Bracelet Bangle Pink Crystal Patterns","35.99000","","1","1","Yes","OutOfStock","",
"nl0001","Gold Plated Circular Swarovski Crystals Necklace","39.99000","","1","1","Yes","OutOfStock","",
"nl0002","Rhodium Plated Circular Swarovski Crystals Necklace","39.99000","","1","1","Yes","OutOfStock","",
"nl0003","Rose Gold Plated Perfume Necklace with Swarovski Crystals","34.99000","","1","1","Yes","OutOfStock","",
"nl0004","Tiger with Swarovski Crystals Rhodium Plated Necklace","34.99000","","4","1","Yes","OutOfStock","",
"nl0005","Gold Plated Chain Necklace with Gold and Silver Plated Barrel with Swarovski Crystals","29.99000","","1","1","Yes","OutOfStock","",
"nl0006","Crystal Clear Rhodium Plated Swarovski Crystal Necklace","29.99000","","1","1","Yes","OutOfStock","",
"nl0011","Kaki Swarovski Element Crystal Necklace with Rhodium Plated Chain","70.99000","","5","1","Yes","OutOfStock","",
"nl0012","Light Smoked with Peridot Swarovski Element Crystal Necklace","29.99000","","2","1","Yes","OutOfStock","",
"nl0013","Circular Necklace with Jet Black Swarovski Element Crystals","70.99000","","0","1","Yes","OutOfStock","",
"nl0017","Pearl Necklace with Crystal Clear Swarovski Element Crystals","34.99000","","1","1","Yes","OutOfStock","",
"nl0018","Gold Plated Chain with Crystal Clear Swarovski Element Crystal Pendants","24.99000","","1","1","Yes","OutOfStock","",
"nl0019","Crystalized Swarovski Elements Necklace with Crystal Pendants","38.99000","","1","1","Yes","OutOfStock","",
"nl0020","Thick Gold Plated Chain Necklace with Swarovski Element Crystals","34.99000","","3","1","Yes","OutOfStock","",
"nl0021","Black And Gold Plated Chain Necklace with Swarovski Element Crystal Patterns","70.99000","","5","1","Yes","OutOfStock","",
"nl0022","Pearl Gold Plated Chain Necklace with Swarovski Crystals","44.99000","","1","1","Yes","OutOfStock","",
"nl0023","Pearl White Alabaster Necklace with Gold Plated Chain","70.99000","","5","1","Yes","OutOfStock","",
"nl0024","Flower Gold Plated Chain Necklace with Pearls and Swarovski Element Crystals","45.99000","","2","1","Yes","OutOfStock","",
"nl0025","Smoked Topaz Swarovski Element Crystal Pendant Necklace with Gold Plated Chain","70.99000","","5","1","Yes","OutOfStock","",
"nl0026","Rose Gold Plated Chain Necklace","70.99000","","0","1","Yes","OutOfStock","",
"nl0027","Gold Plated Chain Necklace with Pearls","34.99000","","2","1","Yes","OutOfStock","",
"nl0028","Gold Plated Chain with Fuchsia Swarovski Element Crystals","70.99000","","5","1","Yes","OutOfStock","",
"nl0029","Rhodium Plated Chain Necklace with Swarovski Element Crystals","38.99000","","1","1","Yes","OutOfStock","",
"nl0034","Gold Plated Chain Necklace with Circular AB Crystal  Pendant Pattern","52.99000","","2","1","Yes","OutOfStock","",
"nl0035","Rhodium Plated Chain Necklace with Crystalized Swarovski Elements","45.99000","","1","1","Yes","OutOfStock","",
"nl0036","Rose Gold Plated Chain Necklace with Swarovski Element Crystal Pendants","70.99000","","3","1","Yes","OutOfStock","",
"nl0037","Rhodium Plated Chain Necklace with Clear Crystalized Swarovski Elements","22.99000","","1","1","Yes","OutOfStock","",
"nl0040","Gold Plated Chain Necklace with Smoked Topaz and Clear Crystalized Swarovski Elements","52.99000","","1","1","Yes","OutOfStock","",
"nl0042","Pearl with Gold Plated Chain Necklace","38.99000","","1","1","Yes","OutOfStock","",
"nl0043","Rose Gold Pearl Necklace with Crystalized Swarovski Elements","42.99000","","5","1","Yes","OutOfStock","",
"nl0047","Necklace with Smoked Topaz and Clear Crystalized Swarovski Elements","24.99000","","1","1","Yes","OutOfStock","",
"nl0050","Rhodium Plated Necklace with Capri Blue Crystalized Swarovski Elements","70.99000","","5","1","Yes","OutOfStock","",
"nl0054","Rhodium Plated Skull Necklace with Swarovski Crystals","39.99000","","1","1","Yes","OutOfStock","",
"nl0055","Gold and Rose Gold Plated Chain Necklace with Pearls","12.99000","","5","1","Yes","OutOfStock","",
"nl0057","Gold Plated with Rose Gold Platium Chain Necklace with Pearls","21.99000","","5","1","Yes","OutOfStock","",
"nl0059","Gold Plated Bow Necklace with Swarovski Element Crystal Pendants","51.99000","","1","1","Yes","OutOfStock","",
"nl0060","Gold Plated Chain Necklace with Pearl Patterns","32.99000","","5","1","Yes","OutOfStock","",
"nl0061","Gold Plated Chain Necklace with Pearl and Heart Pattens","29.99000","","3","1","Yes","OutOfStock","",
"nl0062","Gold Plated Chain Necklace with Heart Patterns","37.99000","","5","1","Yes","OutOfStock","",
"nl0063","Rhodium Plated Chain Necklace with Pearls","32.99000","","5","1","Yes","OutOfStock","",
"t54-004-2","Trinket Box with Swarovski Crystals Red and Black Fish Jewelry Pill Box","31.99000","","4","1","Yes","OutOfStock","",
"t54-022-1","Trinket Box with Swarovski Crystals Purple Fish Jewelry Pill Box","48.99000","","2","1","Yes","OutOfStock","",
"t54-039","Gold Platted Pink Telephone Trinket Box with Swarovski Element Crystals","35.99000","","9","1","Yes","OutOfStock","",
"t54-039-2","Brown Telephone Trinket Box with Swarovski Element Crystals Jewelry Box","35.99000","","7","1","Yes","OutOfStock","",
"w9bga002r0","Rose Gold Bangle Bracelet with Pearl","26.99000","","1","1","Yes","OutOfStock","",
"w9bga003r0","Rose Gold Bangle with Pearl Patterns","28.99000","","1","1","Yes","OutOfStock","",
"w9bga004r0","Rose Gold Bangle Bracelet with leave design Swarovski Crystal Pendants","33.99000","","1","1","Yes","OutOfStock","",
"w9bga007r0","Swarovski Crystal Rose Gold Bangle Bracelet with Crystal Patterns","38.99000","","1","1","Yes","OutOfStock","",
"w9bga010g0","Swarovski Crystal Pattern Bangle Bracelet","23.99000","","1","1","Yes","OutOfStock","",
"w9bga011g0","Gold Plated Bangle with Swarovski Crystal Patterns Around the Front","31.99000","","1","1","Yes","OutOfStock","",
"w9bga012r0","Rose Gold Bracelet Bangle with Design on the front","44.99000","","1","1","Yes","OutOfStock","",
"w9bga013p0","Rhodium Plated Bangle With Circular Crystal Patterns","32.99000","","1","1","Yes","OutOfStock","",
"w9bga014g0","Gold Plated Swarovski Bracelet Bangle","32.99000","","1","1","Yes","OutOfStock","",
"w9bga016g0","Gold Plated Pearl Pattern Bracelet Bangle Pattern","32.99000","","1","1","Yes","OutOfStock","",
"w9bga019g0","Gold Plated Blue Bangle Bracelet with Round Swarovski Crystals","19.99000","","1","1","Yes","OutOfStock","",
"w9bga01g0","Gold Plated Bangle Bracelet with leave design Swarovski Crystal Pendants","33.99000","","1","1","Yes","OutOfStock","",
"w9bga020g0","Gold Plated Bangle Bracelet with Topaz and Clear Swarovski Crystals","43.99000","","1","1","Yes","OutOfStock","",
"w9bga021g0","Bracelet Bangle with Swarovski Crystal Patterns","26.99000","","1","1","Yes","OutOfStock","",
"w9bga022g0","Swarovski Crystals Bracelet Bangle with Gold Plating","24.99000","","1","1","Yes","OutOfStock","",
"w9bga023s0","Bangle Bracelet Set with Oval Designs","24.99000","","1","1","Yes","OutOfStock","",
"w9bga024s0","Gold, Rose Gold and Rhodium Bangle Bracelet Set with Designs","24.99000","","1","1","Yes","OutOfStock","",
"w9bga025s0","Bangle Bracelet Set with Rhodium, Gold and Rose Gold Plating Star Design","24.99000","","1","1","Yes","OutOfStock","",
"w9bga026s0","Oval Pattern Bangle Bracelet Set with Rhodium, Gold and Rose Gold Plating","24.99000","","1","1","Yes","OutOfStock","",
"w9bga027s0","Cross Pattern Bangle Bracelet Set","24.99000","","1","1","Yes","OutOfStock","",
"w9bga028s0","Floral Bangle Bracelet Set Design with Rhodium, Gold and Rose Gold Plating","29.99000","","1","1","Yes","OutOfStock","",
"w9bga029s0","Heart Rhodium, Gold and Rose Gold Plating Bangle Set with Heart Design","29.99000","","1","1","Yes","OutOfStock","",
"w9bga030s0","Bangle Bracelet Set with Square Designs","29.99000","","1","1","Yes","OutOfStock","",
"w9bga031g0","Bangle Bracelet with Heart Pattern Design","17.99000","","1","1","Yes","OutOfStock","",
"w9bga032r0","Bangle Bracelet with Rose Gold Plating and Swarovski Crystal Patterns","37.99000","","1","1","Yes","OutOfStock","",
"w9bga033g0","Bangle Bracelet with Rhodium Finish","17.99000","","1","1","Yes","OutOfStock","",
"w9bga034g0","Bangle Bracelet with Rhodium Plating","17.99000","","1","1","Yes","OutOfStock","",
"w9bga035g0","Bangle Bracelet with Gold Plating","17.99000","","1","1","Yes","OutOfStock","",
"w9bga036g0","Gold Plated Bangle Bracelet with Swarovski Crystals","39.99000","","1","1","Yes","OutOfStock","",
"w9bga037g0","Flower Bangle Bracelet with Rhodium Plating","24.99000","","1","1","Yes","OutOfStock","",
"w9bga05p0","Rhodium Plated Flower Design Bangle Bracelet","6.99000","","1","1","Yes","OutOfStock","",
"w9bga08p0","Bracelet Bangle with Rhodium Finish Round Swarovski Crystal Patterns","19.99000","","1","1","Yes","OutOfStock","",
"w9bga09p0","Rhodium Bangle Bracelet with Green Swarovski Crystals","24.99000","","1","1","Yes","OutOfStock","",
"w9bga15p0","Pearl Rhodium Plated Bangle Bracelet","28.99000","","1","1","Yes","OutOfStock","",
"w9bga17p0","Rhodium Plated Bangle Bracelet with Green and Black Swarovski Crystals","26.99000","","1","1","Yes","OutOfStock","",
"yj0001f","Marvelous Black Polarized Sunglasses","68.99000","","2","0","Yes","Hide","",
"yj0002s","Delightful Brown Bejeweled Sunglasses","41.99000","","2","0","Yes","Hide","",
"yj0004f","Delightful Red Bejeweled Sunglasses","54.99000","","2","0","Yes","Hide","",
"yj0005-2s","Astonishing Black Sunglasses","71.99000","","2","0","Yes","Hide","",
"yj0005s","Astonishing Brown Bejeweled Sunglasses","71.99000","","2","0","Yes","Hide","",
"yj0006-2","Brown Swarovski Elements Crystal Bejeweled Sunglasses","64.99000","","2","0","Yes","Hide","",
"yj0006f","Black Swarovski Elements Crystal bejeweled Sunglasses","64.99000","","2","0","Yes","Hide","",
"yj0007s","Black and White Polarized Bejeweled Sunglasses","58.99000","","0","0","Yes","OutOfStock","",
"yj0011-2s","Astonishing Brown Swarovski Elements Crystal Bejeweled Sunglasses","70.99000","","2","0","Yes","Hide","",
"yj0011-3s","Delightful Ruby Bejeweled Sunglasses","70.99000","","2","0","Yes","Hide","",
"yj0011s","Black Polarized Swarovski Elements Crystal Bejeweled Sunglasses","70.99000","","2","0","Yes","Hide","",
"yj0015-2fo","Splendid Brown Swarovski Elements Crystal Bejeweled Sunglasses","51.99000","","2","0","Yes","Hide","",
"yj0015s","Splendid Black Polarized Bejeweled Sunglasses","51.99000","","2","0","Yes","Hide","",
"yj0025s","Splendid Black Bejeweled Sunglasses","46.99000","","2","0","Yes","Hide","",
"yj0029-2s","Black Polarized jeweled Sunglasses","51.99000","","2","0","Yes","Hide","",
"yj0029s","Splendid Polarized Bejeweled Sunglasses","51.99000","","2","0","Yes","Hide","",
"yj0073s","Fabulous Swarovski Elements Crystal Bejeweled Sunglasses","89.99000","","2","0","Yes","Hide","",
"yj0074-2s","Splendid Black Swarovski Elements Crystal Bejeweled Sunglasses","63.99000","","2","0","Yes","Hide","",
"yj0074s","Swarovski Elements Crystal Bejeweled Brown Sunglasses","63.99000","","2","0","Yes","Hide","",
"yj0075-2s","Delightful Black Bejeweled Sunglasses","69.99000","","2","0","Yes","Hide","",
"yj0075f","Marvelous Brow Bejeweled Sunglasses","69.99000","","2","0","Yes","Hide","",
"yj0080-2s","Astonishing Ruby Bejeweled Sunglasses","98.99000","","2","0","Yes","Hide","",
"yj0080s","Astonishing Swarovski Elements Crystal Bejeweled Sunglasses","98.99000","","2","0","Yes","Hide","",
"z1bga001p0","Black Flower Design Bracelet with Crystals","14.99000","","1","1","Yes","OutOfStock","",
"z1bga002p0","Rhodium Charm Bracelet with Skull Charm and Heart with Swarovski Crystal Pendant","14.99000","","1","1","Yes","OutOfStock","",
"z1bga003p0","Rhodium Skull Bracelet Bangle with Love Bead","14.99000","","1","1","Yes","OutOfStock","",
"z1bga004p0","Bracelet with Swarovski Crystals and Rhodium Finish","6.99000","","1","1","Yes","OutOfStock","",
"z1bga005p0","Cubic Zirconia Ring with Clear Swarovski Crystals","54.99000","","1","1","Yes","OutOfStock","",
"z1bga006p0","Cubic Zirconia Bracelet with Clear Crystals and Rhodium Finish","54.99000","","1","1","Yes","OutOfStock","",
"z1bga007p0","CZ Ring with Swarovski Crystals","49.99000","","1","1","Yes","OutOfStock","",
"z1bga008p0","Bracelet With Swarovski Crystal Pendants","54.99000","","1","1","Yes","OutOfStock","",
"z1bga009p0","Swarovski Crystals Bracelet with Rhodium Finish","59.99000","","1","1","Yes","OutOfStock","",
"z1bga010p0","Swarovski Wave Bangle","19.99000","","1","1","Yes","OutOfStock","",
